ensembl_gene_id	description
T05B11.6	Protein SRR-10  [Source:RefSeq peptide;Acc:NP_741566]
C02E7.6	Protein C02E7.6  [Source:RefSeq peptide;Acc:NP_504320]
C37H5.4	Protein CWP-3  [Source:RefSeq peptide;Acc:NP_504296]
M162.7	Protein M162.7  [Source:RefSeq peptide;Acc:NP_507838]
C37C3.2	Eukaryotic translation initiation factor 5  [Source:UniProtKB/Swiss-Prot;Acc:Q22918]
C08B6.9	SUMO-activating enzyme subunit aos-1  [Source:UniProtKB/Swiss-Prot;Acc:Q17820]
R02D1.1	Nuclear hormone receptor family member nhr-125  [Source:UniProtKB/Swiss-Prot;Acc:O17082]
Y26G10.2	Protein SRH-32  [Source:RefSeq peptide;Acc:NP_507477]
F44A2.1	Protein TAG-153, isoform b  [Source:RefSeq peptide;Acc:NP_505409]
F07B7.9	Histone H4  [Source:UniProtKB/Swiss-Prot;Acc:P62784]
C06H5.7	Protein DCAR-1  [Source:RefSeq peptide;Acc:NP_507511]
T19H12.6	Protein T19H12.6  [Source:RefSeq peptide;Acc:NP_504305]
K11D12.3	Protein SRR-4, isoform a  [Source:RefSeq peptide;Acc:NP_504347]
C18G1.9	Protein C18G1.9  [Source:RefSeq peptide;Acc:NP_504282]
C03E10.6	Protein CLEC-222  [Source:RefSeq peptide;Acc:NP_505862]
T19B10.1	Protein CYP-29A2  [Source:RefSeq peptide;Acc:NP_505847]
C13G3.2	Protein HOT-6  [Source:RefSeq peptide;Acc:NP_505806]
ZK262.19	Protein ZK262.19  [Source:RefSeq peptide;Acc:NP_001256798]
T19C4.6	Guanine nucleotide-binding protein alpha-1 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P28051]
W06H3.2	Protein PUS-1, isoform a  [Source:RefSeq peptide;Acc:NP_507242]
M01B2.4	Protein SRBC-76  [Source:RefSeq peptide;Acc:NP_506774]
F08F3.3	Protein RHR-1  [Source:RefSeq peptide;Acc:NP_504436]
B0024.10	Protein B0024.10  [Source:RefSeq peptide;Acc:NP_505652]
F25H9.5	Protein FRM-10, isoform a  [Source:RefSeq peptide;Acc:NP_001256507]
Y32G9A.10	Protein Y32G9A.10  [Source:RefSeq peptide;Acc:NP_503530]
Y102A5C.17	Protein CLEC-238  [Source:RefSeq peptide;Acc:NP_507286]
C06H5.12	Protein C06H5.12  [Source:UniProtKB/TrEMBL;Acc:I2HAK7]
F14D7.9	Protein F14D7.9  [Source:RefSeq peptide;Acc:NP_001023797]
T26E4.16	Protein NHR-285  [Source:RefSeq peptide;Acc:NP_001024160]
C14B4.2	Protein C14B4.2  [Source:RefSeq peptide;Acc:NP_507767]
F20D6.10	Protein F20D6.10  [Source:RefSeq peptide;Acc:NP_505111]
T01C4.5	Protein SRX-35  [Source:RefSeq peptide;Acc:NP_504805]
ZK742.5	Fatty acid-binding protein homolog 4  [Source:UniProtKB/Swiss-Prot;Acc:Q23092]
F55C10.5	Protein F55C10.5  [Source:RefSeq peptide;Acc:NP_001023978]
C24B9.4	Protein SRT-28, isoform b  [Source:RefSeq peptide;Acc:NP_001122857]
T22F3.3	Protein T22F3.3, isoform a  [Source:RefSeq peptide;Acc:NP_504007]
ZK384.3	Protein ZK384.3  [Source:RefSeq peptide;Acc:NP_507653]
T20B3.4	Protein SRH-214  [Source:RefSeq peptide;Acc:NP_507247]
F52E1.14	Protein F52E1.14  [Source:RefSeq peptide;Acc:NP_001041119]
T24A6.20	Protein T24A6.20  [Source:RefSeq peptide;Acc:NP_503996]
Y51A2D.15	Protein Y51A2D.15, isoform a  [Source:RefSeq peptide;Acc:NP_001256816]
Y113G7A.22	Protein Y113G7A.22  [Source:RefSeq peptide;Acc:NP_001256899]
F25G6.9	Protein F25G6.9  [Source:RefSeq peptide;Acc:NP_505209]
T01D3.6	Protein T01D3.6, isoform a  [Source:RefSeq peptide;Acc:NP_506394]
F59A1.10	Protein F59A1.10  [Source:RefSeq peptide;Acc:NP_507469]
C05A2.4	
R186.2	Protein SRD-35, isoform a  [Source:RefSeq peptide;Acc:NP_001041152]
R07B7.12	UPF0392 protein R07B7.12  [Source:UniProtKB/Swiss-Prot;Acc:Q21802]
Y68A4A.6	Protein SRZ-96  [Source:RefSeq peptide;Acc:NP_507356]
ZC412.10	Protein ZC412.10  [Source:RefSeq peptide;Acc:NP_001123074]
F54B8.7	Protein SRBC-49, isoform a  [Source:RefSeq peptide;Acc:NP_001023966]
K10C8.3	Protein K10C8.3, isoform a  [Source:RefSeq peptide;Acc:NP_506170]
T08G5.7	Protein T08G5.7  [Source:RefSeq peptide;Acc:NP_506487]
ZK1037.9	Protein SRW-113  [Source:RefSeq peptide;Acc:NP_506802]
F58G4.1	Protein MYO-5  [Source:RefSeq peptide;Acc:NP_505094]
Y38H6C.24	Protein Y38H6C.24  [Source:RefSeq peptide;Acc:NP_001256927]
F41E6.12	Protein F41E6.12  [Source:RefSeq peptide;Acc:NP_505226]
F10D2.5	Protein UGT-40  [Source:RefSeq peptide;Acc:NP_504810]
C35A11.1	Protein DMSR-7  [Source:RefSeq peptide;Acc:NP_504431]
F59B1.3	Protein SRX-93  [Source:RefSeq peptide;Acc:NP_504016]
Y80D3A.1	Protein WARS-1  [Source:RefSeq peptide;Acc:NP_507683]
Y75B7AL.3	Protein SNT-3  [Source:RefSeq peptide;Acc:NP_503406]
C25F9.10	Protein C25F9.10, isoform a  [Source:RefSeq peptide;Acc:NP_001023679]
R08A2.9	
F36D4.6	Protein F36D4.6  [Source:UniProtKB/TrEMBL;Acc:Q20104]
C12D8.17	Protein FIPR-6  [Source:RefSeq peptide;Acc:NP_001023653]
Y59A8A.3	Protein Y59A8A.3  [Source:RefSeq peptide;Acc:NP_507506]
F40D4.13	Protein F40D4.13, isoform b  [Source:RefSeq peptide;Acc:NP_001256734]
ZC455.11	Protein SRBC-45  [Source:RefSeq peptide;Acc:NP_506204]
C38D9.9	Protein FBXA-176  [Source:RefSeq peptide;Acc:NP_507445]
T05B11.4	Protein T05B11.4  [Source:RefSeq peptide;Acc:NP_505002]
R09E12.2	Protein SRBC-58  [Source:RefSeq peptide;Acc:NP_503323]
F55C5.7	Protein RSKD-1, isoform a  [Source:RefSeq peptide;Acc:NP_506082]
ZK228.4	Protein ZK228.4, isoform b  [Source:RefSeq peptide;Acc:NP_001123078]
T19F4.1	Protein FRPR-18, isoform b  [Source:RefSeq peptide;Acc:NP_504746]
K07C5.3	Protein K07C5.3  [Source:RefSeq peptide;Acc:NP_505659]
F48G7.3	Protein NHR-83  [Source:RefSeq peptide;Acc:NP_503272]
ZC443.4	Protein ZC443.4  [Source:RefSeq peptide;Acc:NP_506208]
C54F6.11	Protein SRB-19  [Source:RefSeq peptide;Acc:NP_504936]
T03D3.1	Protein UGT-53  [Source:RefSeq peptide;Acc:NP_503771]
E02C12.10	Protein E02C12.10  [Source:RefSeq peptide;Acc:NP_505430]
C54D10.10	Protein C54D10.10  [Source:RefSeq peptide;Acc:NP_506123]
F20D6.4	Protein SRP-7, isoform d  [Source:RefSeq peptide;Acc:NP_001122924]
C31A11.1	Protein OAC-5  [Source:RefSeq peptide;Acc:NP_507114]
F54E2.2	Protein F54E2.2  [Source:RefSeq peptide;Acc:NP_503760]
F36D3.8	Protein F36D3.8  [Source:RefSeq peptide;Acc:NP_507184]
Y43F8B.1	Protein Y43F8B.1, isoform b  [Source:RefSeq peptide;Acc:NP_872202]
F36D3.1	Protein F36D3.1  [Source:RefSeq peptide;Acc:NP_507178]
C13F10.1	Protein C13F10.1, isoform a  [Source:UniProtKB/TrEMBL;Acc:H2KYG3]
T04F3.4	Protein T04F3.4  [Source:RefSeq peptide;Acc:NP_505966]
T18H9.2	Protein ASP-2, isoform a  [Source:RefSeq peptide;Acc:NP_505384]
F26D11.12	Protein F26D11.12  [Source:RefSeq peptide;Acc:NP_001122930]
F53F1.1	Protein CUTL-1  [Source:RefSeq peptide;Acc:NP_506321]
T06E4.5	Protein T06E4.5  [Source:RefSeq peptide;Acc:NP_505485]
C13F10.6	Protein C13F10.6  [Source:RefSeq peptide;Acc:NP_504830]
C01B4.6	Protein Y19D10A.16  [Source:RefSeq peptide;Acc:NP_001041189]
K06A4.2	Protein K06A4.2, isoform a  [Source:RefSeq peptide;Acc:NP_001256119]
ZC376.2	Protein ZC376.2, isoform a  [Source:RefSeq peptide;Acc:NP_001256566]
F35E12.9	Protein F35E12.9, isoform c  [Source:RefSeq peptide;Acc:NP_001256542]
W06G6.12	Protein W06G6.12  [Source:RefSeq peptide;Acc:NP_507215]
F56A4.3	Protein F56A4.3  [Source:RefSeq peptide;Acc:NP_503673]
C33G8.10	Protein NHR-162  [Source:RefSeq peptide;Acc:NP_504769]
K03D7.11	Protein SRW-32  [Source:RefSeq peptide;Acc:NP_507436]
R08H2.10	Protein R08H2.10  [Source:RefSeq peptide;Acc:NP_506815]
Y60A3A.1	Serine/threonine-protein kinase unc-51  [Source:UniProtKB/Swiss-Prot;Acc:Q23023]
Y6E2A.1	Protein Y6E2A.1  [Source:RefSeq peptide;Acc:NP_506907]
Y45G12C.10	Protein Y45G12C.10  [Source:RefSeq peptide;Acc:NP_503693]
F26F12.5	Protein F26F12.5, isoform b  [Source:RefSeq peptide;Acc:NP_001023858]
E02A10.1	Putative 28S ribosomal protein S5, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q93425]
F40F9.10	Protein F40F9.10  [Source:RefSeq peptide;Acc:NP_505502]
Y49A3A.2	V-type proton ATPase catalytic subunit A  [Source:UniProtKB/Swiss-Prot;Acc:Q9XW92]
R08H2.4	Protein SRH-251  [Source:RefSeq peptide;Acc:NP_506819]
F25H9.7	Protein F25H9.7, isoform a  [Source:RefSeq peptide;Acc:NP_001256509]
ZK856.12	Protein HPO-40  [Source:RefSeq peptide;Acc:NP_505628]
T28A11.6	Protein T28A11.6  [Source:RefSeq peptide;Acc:NP_503897]
C13A2.9	Protein C13A2.9  [Source:RefSeq peptide;Acc:NP_504845]
C29G2.5	Protein SRT-58  [Source:RefSeq peptide;Acc:NP_503705]
T28A11.22	Protein T28A11.22  [Source:RefSeq peptide;Acc:NP_001033505]
C55A6.2	Protein TTLL-5, isoform b  [Source:RefSeq peptide;Acc:NP_001256331]
T06E8.2	Protein T06E8.2  [Source:RefSeq peptide;Acc:NP_505579]
Y50D4B.7	Protein Y50D4B.7  [Source:RefSeq peptide;Acc:NP_503374]
C25F9.6	Protein C25F9.6  [Source:RefSeq peptide;Acc:NP_507776]
Y39B6A.1	Protein Y39B6A.1  [Source:RefSeq peptide;Acc:NP_741698]
R31.3	Protein OSM-6  [Source:RefSeq peptide;Acc:NP_741633]
T23B12.2	Protein MRPL-4  [Source:RefSeq peptide;Acc:NP_505181]
C02A12.6	Protein SRBC-36  [Source:RefSeq peptide;Acc:NP_503974]
C10G8.6	Homeobox protein ceh-34  [Source:UniProtKB/Swiss-Prot;Acc:Q94165]
C03G6.7	Protein SRH-275  [Source:RefSeq peptide;Acc:NP_504876]
Y38A10A.7	Protein Y38A10A.7  [Source:RefSeq peptide;Acc:NP_504573]
C36C5.12	UPF0376 protein C36C5.12  [Source:UniProtKB/Swiss-Prot;Acc:O16406]
F19F10.4	Protein TTR-10  [Source:RefSeq peptide;Acc:NP_504946]
B0238.6	Protein SRT-70  [Source:RefSeq peptide;Acc:NP_504406]
W06H8.4	Protein W06H8.4  [Source:RefSeq peptide;Acc:NP_504588]
F07G11.4	Protein F07G11.4  [Source:RefSeq peptide;Acc:NP_504855]
W09B7.1	Protein F07B7.1  [Source:RefSeq peptide;Acc:NP_505285]
K06B4.1	Nuclear hormone receptor family member nhr-51  [Source:UniProtKB/Swiss-Prot;Acc:O17927]
K10C9.9	Protein K10C9.9  [Source:RefSeq peptide;Acc:NP_001033497]
T08G5.8	Protein T08G5.8  [Source:RefSeq peptide;Acc:NP_506489]
M04G12.1	Protein TAG-260, isoform d  [Source:RefSeq peptide;Acc:NP_001256503]
F47D2.4	Protein SRT-35  [Source:RefSeq peptide;Acc:NP_504176]
B0507.7	Protein B0507.7  [Source:RefSeq peptide;Acc:NP_505256]
ZK1037.1	Protein ZK1037.1  [Source:RefSeq peptide;Acc:NP_506795]
K12D9.10	Protein SRW-136  [Source:RefSeq peptide;Acc:NP_503821]
ZC15.6	Protein CLEC-261  [Source:RefSeq peptide;Acc:NP_507913]
ZK863.4	Protein ZK863.4  [Source:RefSeq peptide;Acc:NP_506056]
F53H2.1	Protein F53H2.1  [Source:RefSeq peptide;Acc:NP_507929]
K12F2.2	Kinesin-like protein vab-8  [Source:UniProtKB/Swiss-Prot;Acc:Q21441]
T03D8.3	Protein SBT-1  [Source:RefSeq peptide;Acc:NP_508020]
T04H1.7	Putative UDP-glucuronosyltransferase ugt-55  [Source:UniProtKB/Swiss-Prot;Acc:Q22180]
Y57E12AL.2	Protein Y57E12AL.2  [Source:RefSeq peptide;Acc:NP_504790]
C54D10.7	Protein DCT-3  [Source:RefSeq peptide;Acc:NP_001256417]
C24G6.2	Protein C24G6.2, isoform a  [Source:RefSeq peptide;Acc:NP_504458]
F57A8.7	Protein F57A8.7  [Source:RefSeq peptide;Acc:NP_505586]
C50H11.12	Protein STR-40  [Source:RefSeq peptide;Acc:NP_503837]
Y17D7A.1	Protein NHR-230  [Source:RefSeq peptide;Acc:NP_507681]
C06B8.6	Protein SRH-219  [Source:RefSeq peptide;Acc:NP_506858]
C12D8.9	Protein C12D8.9, isoform a  [Source:RefSeq peptide;Acc:NP_001256201]
Y45G12C.1	Protein Y45G12C.1  [Source:RefSeq peptide;Acc:NP_503702]
R02D5.6	Protein R02D5.6, isoform a  [Source:RefSeq peptide;Acc:NP_001256589]
Y32B12B.3	Protein SRBC-65  [Source:RefSeq peptide;Acc:NP_507189]
K11D12.4	Protein CPT-4  [Source:RefSeq peptide;Acc:NP_504348]
F53C11.9	Protein F53C11.9  [Source:RefSeq peptide;Acc:NP_001076745]
Y60A3A.5	Protein SRH-171  [Source:RefSeq peptide;Acc:NP_507865]
K12B6.6	Protein K12B6.6  [Source:RefSeq peptide;Acc:NP_504608]
T20D4.8	Protein T20D4.8  [Source:RefSeq peptide;Acc:NP_503953]
T24A6.1	Protein T24A6.1  [Source:RefSeq peptide;Acc:NP_504001]
T10H9.4	Synaptobrevin-1  [Source:UniProtKB/Swiss-Prot;Acc:O02495]
W02H5.11	Protein W02H5.11  [Source:RefSeq peptide;Acc:NP_001256018]
ZK856.18	Protein ZK856.18  [Source:RefSeq peptide;Acc:NP_001256195]
W01F3.3	Protein MLT-11, isoform b  [Source:RefSeq peptide;Acc:NP_001256938]
F36H9.4	Protein F36H9.4  [Source:RefSeq peptide;Acc:NP_872222]
F52E1.5	Protein F52E1.5  [Source:RefSeq peptide;Acc:NP_505164]
T03E6.6	Protein SRW-73  [Source:RefSeq peptide;Acc:NP_507197]
Y113G7B.8	Protein FBXB-59  [Source:RefSeq peptide;Acc:NP_507899]
C49G7.1	Protein C49G7.1  [Source:RefSeq peptide;Acc:NP_504133]
C54F6.8	Protein NHR-171  [Source:RefSeq peptide;Acc:NP_504934]
B0331.2	Protein B0331.2  [Source:RefSeq peptide;Acc:NP_505491]
F36G9.7	Protein F36G9.7  [Source:RefSeq peptide;Acc:NP_507003]
R02F11.3	Protein R02F11.3, isoform a  [Source:RefSeq peptide;Acc:NP_001024065]
T07C12.6	Protein SRE-28  [Source:RefSeq peptide;Acc:NP_505560]
Y46H3A.7	Protein MRPL-39  [Source:RefSeq peptide;Acc:NP_001024247]
Y2H9A.4	Protein Y2H9A.4, isoform b  [Source:RefSeq peptide;Acc:NP_001256504]
C14C6.6	Protein C14C6.6  [Source:RefSeq peptide;Acc:NP_503241]
D1014.1	Protein SUL-2  [Source:RefSeq peptide;Acc:NP_505102]
T05G11.1	Protein PZF-1, isoform a  [Source:RefSeq peptide;Acc:NP_001256688]
Y43F8C.2	Protein NLP-26  [Source:RefSeq peptide;Acc:NP_507802]
F48G7.10	Protein F48G7.10  [Source:RefSeq peptide;Acc:NP_503273]
Y75B12B.7	Protein SRW-1  [Source:RefSeq peptide;Acc:NP_506753]
K12D9.9	Protein SRW-112  [Source:RefSeq peptide;Acc:NP_503820]
F23H12.7	Protein F23H12.7  [Source:RefSeq peptide;Acc:NP_506098]
C03A7.11	Protein UGT-51  [Source:RefSeq peptide;Acc:NP_504388]
K12G11.1	Protein SULP-4  [Source:RefSeq peptide;Acc:NP_505989]
C25D7.15	Protein C25D7.15, isoform a  [Source:RefSeq peptide;Acc:NP_001256643]
C04E12.11	Protein ARRD-20  [Source:RefSeq peptide;Acc:NP_503943]
C15H11.11	Protein C15H11.11, isoform a  [Source:RefSeq peptide;Acc:NP_001023662]
C35A5.1	Protein AQP-5  [Source:RefSeq peptide;Acc:NP_505691]
F41E6.14	Protein OAC-29  [Source:RefSeq peptide;Acc:NP_505228]
C47E8.7	Protein unc-112  [Source:UniProtKB/Swiss-Prot;Acc:Q18685]
R02C2.4	Protein NHR-204  [Source:RefSeq peptide;Acc:NP_503165]
C14C10.5	Protein C14C10.5  [Source:RefSeq peptide;Acc:NP_506153]
F54E2.5	Protein F54E2.5  [Source:RefSeq peptide;Acc:NP_503762]
F58E10.6	Protein SRH-308  [Source:RefSeq peptide;Acc:NP_506481]
Y60A3A.13	Protein FARS-2, isoform a  [Source:RefSeq peptide;Acc:NP_507852]
C03G6.2	Protein SRX-56  [Source:RefSeq peptide;Acc:NP_504885]
Y39H10A.7	Serine/threonine-protein kinase chk-1  [Source:UniProtKB/Swiss-Prot;Acc:Q9N3Z3]
C06B3.8	Soluble guanylate cyclase gcy-32  [Source:UniProtKB/Swiss-Prot;Acc:Q6DNF7]
F25D1.1	Protein PPM-1, isoform a  [Source:RefSeq peptide;Acc:NP_001023842]
C38C3.1	Protein SRU-28  [Source:RefSeq peptide;Acc:NP_503434]
C38C3.9	Protein NHR-260  [Source:RefSeq peptide;Acc:NP_503435]
W02H5.6	Protein SRH-271  [Source:RefSeq peptide;Acc:NP_503718]
T28C12.4	Protein T28C12.4, isoform a  [Source:RefSeq peptide;Acc:NP_504613]
Y68A4B.1	Protein CLEC-243  [Source:RefSeq peptide;Acc:NP_507370]
C08E8.2	Protein C08E8.2  [Source:RefSeq peptide;Acc:NP_507590]
Y102A5C.21	Protein SRH-119  [Source:RefSeq peptide;Acc:NP_507292]
F22E12.3	Protein F22E12.3  [Source:RefSeq peptide;Acc:NP_505685]
C43D7.8	Protein C43D7.8  [Source:RefSeq peptide;Acc:NP_507761]
C12D8.21	Protein C12D8.21, isoform a  [Source:RefSeq peptide;Acc:NP_001256199]
W04E12.8	Protein CLEC-50  [Source:RefSeq peptide;Acc:NP_507830]
C50E3.8	Protein C50E3.8  [Source:RefSeq peptide;Acc:NP_504961]
C05C8.5	Protein C05C8.5  [Source:RefSeq peptide;Acc:NP_504838]
F55A11.7	Protein F55A11.7  [Source:RefSeq peptide;Acc:NP_505973]
Y59A8B.7	Protein EBP-1  [Source:RefSeq peptide;Acc:NP_507526]
F55B12.1	Homeobox protein ceh-24  [Source:UniProtKB/Swiss-Prot;Acc:Q9NLC2]
F47B8.5	Protein F47B8.5, isoform a  [Source:RefSeq peptide;Acc:NP_001256581]
T05H4.13	Protein ALH-4, isoform a  [Source:RefSeq peptide;Acc:NP_741553]
Y113G7A.13	Protein Y113G7A.13  [Source:RefSeq peptide;Acc:NP_507883]
F58G11.4	Protein F58G11.4, isoform a  [Source:RefSeq peptide;Acc:NP_001256536]
C43D7.2	Protein FBXB-65  [Source:RefSeq peptide;Acc:NP_507766]
ZC455.10	Protein FKB-4  [Source:RefSeq peptide;Acc:NP_506197]
C51E3.10	Protein C51E3.10, isoform a  [Source:RefSeq peptide;Acc:NP_001256189]
T01G6.4	Nuclear hormone receptor family member nhr-106  [Source:UniProtKB/Swiss-Prot;Acc:O16966]
C56A3.8	Protein C56A3.8, isoform c  [Source:RefSeq peptide;Acc:NP_001256527]
F58G4.3	Protein F58G4.3  [Source:RefSeq peptide;Acc:NP_505093]
C13C4.5	Protein C13C4.5  [Source:RefSeq peptide;Acc:NP_506041]
T24A6.4	Protein SRI-21  [Source:RefSeq peptide;Acc:NP_503994]
F38E1.10	Protein F38E1.10  [Source:RefSeq peptide;Acc:NP_505158]
C54E10.10	Protein C54E10.10  [Source:RefSeq peptide;Acc:NP_001256826]
H27D07.3	Protein SRW-143  [Source:RefSeq peptide;Acc:NP_503798]
F23B12.8	Protein BMK-1, isoform b  [Source:RefSeq peptide;Acc:NP_001256587]
C16D9.8	Protein C16D9.8  [Source:RefSeq peptide;Acc:NP_505129]
B0222.4	Protein TAG-38  [Source:RefSeq peptide;Acc:NP_505372]
C53A5.3	Histone deacetylase 1  [Source:UniProtKB/Swiss-Prot;Acc:O17695]
C05E4.7	Protein C05E4.7  [Source:RefSeq peptide;Acc:NP_503311]
F09F3.2	Protein SRX-131  [Source:RefSeq peptide;Acc:NP_506429]
C24B5.1	Protein C24B5.1  [Source:RefSeq peptide;Acc:NP_505381]
F26G5.4	Protein STR-207  [Source:RefSeq peptide;Acc:NP_504332]
T26H5.9	Protein T26H5.9  [Source:RefSeq peptide;Acc:NP_001024162]
F58B4.4	Protein F58B4.4  [Source:RefSeq peptide;Acc:NP_505787]
Y32B12C.2	Protein SRW-54, isoform a  [Source:RefSeq peptide;Acc:NP_507202]
D1054.14	Protein D1054.14  [Source:RefSeq peptide;Acc:NP_505762]
C01G10.18	Protein C01G10.18  [Source:RefSeq peptide;Acc:NP_001122839]
ZC412.5	Protein ZC412.5  [Source:RefSeq peptide;Acc:NP_506663]
C38D9.8	Protein C38D9.8  [Source:RefSeq peptide;Acc:NP_507446]
K03D7.8	Protein K03D7.8  [Source:RefSeq peptide;Acc:NP_507431]
T13F3.2	Nuclear hormone receptor family member nhr-218  [Source:UniProtKB/Swiss-Prot;Acc:O18086]
F31F4.3	Protein SRX-22  [Source:RefSeq peptide;Acc:NP_503292]
F02C9.3	Protein TAT-6  [Source:RefSeq peptide;Acc:NP_503858]
T10G3.8	Protein T10G3.8  [Source:RefSeq peptide;Acc:NP_001123013]
W05B10.1	Histone H3.3-like type 2  [Source:UniProtKB/Swiss-Prot;Acc:Q27532]
C31B8.1	Protein C31B8.1  [Source:RefSeq peptide;Acc:NP_503795]
D2023.1	Protein D2023.1, isoform e  [Source:RefSeq peptide;Acc:NP_001256371]
K10C8.4	Protein K10C8.4  [Source:RefSeq peptide;Acc:NP_001024049]
R08F11.6	Protein FPN-1.3  [Source:RefSeq peptide;Acc:NP_504049]
T20B3.16	Protein CLEC-36  [Source:RefSeq peptide;Acc:NP_001024150]
T16G1.10	Protein PQN-68, isoform a  [Source:RefSeq peptide;Acc:NP_001041168]
F47B8.14	Protein F47B8.14  [Source:RefSeq peptide;Acc:NP_001023944]
Y44A6D.7	Protein Y44A6D.7  [Source:RefSeq peptide;Acc:NP_001123051]
M02H5.9	Protein SRH-33  [Source:RefSeq peptide;Acc:NP_503203]
T05E12.4	Protein SRW-20  [Source:RefSeq peptide;Acc:NP_507325]
H12D21.6	Protein H12D21.6  [Source:RefSeq peptide;Acc:NP_506673]
C41G6.13	Protein Y75B12B.8  [Source:RefSeq peptide;Acc:NP_506754]
F27E11.2	Protein F27E11.2, isoform a  [Source:RefSeq peptide;Acc:NP_503966]
F14H8.5	Protein F14H8.5  [Source:RefSeq peptide;Acc:NP_506697]
F35B12.3	Protein F35B12.3  [Source:RefSeq peptide;Acc:NP_505942]
R09B5.4	Protein FPN-1.2  [Source:RefSeq peptide;Acc:NP_503422]
B0391.14	Protein B0391.14  [Source:RefSeq peptide;Acc:NP_001256678]
F10G2.3	Protein CLEC-7  [Source:RefSeq peptide;Acc:NP_504865]
Y70C5A.2	Protein Y70C5A.2  [Source:RefSeq peptide;Acc:NP_507204]
B0024.6	Protein GCY-6  [Source:RefSeq peptide;Acc:NP_505650]
C18D4.2	Protein FBXA-136, isoform a  [Source:RefSeq peptide;Acc:NP_001122854]
F07C4.5	Serpentine receptor class delta-30  [Source:UniProtKB/Swiss-Prot;Acc:P91209]
ZK6.11	Protein ZK6.11, isoform b  [Source:RefSeq peptide;Acc:NP_001024315]
C44H9.1	Protein UGT-15  [Source:RefSeq peptide;Acc:NP_506211]
F18E3.13	Protein F18E3.13  [Source:RefSeq peptide;Acc:NP_001122923]
T06A1.7	Protein FIPR-25  [Source:RefSeq peptide;Acc:NP_001033502]
Y38C9B.2	Protein SRT-52  [Source:RefSeq peptide;Acc:NP_503129]
Y32B12A.1	Protein Y32B12A.1  [Source:RefSeq peptide;Acc:NP_507173]
F15H10.5	Protein F15H10.5  [Source:RefSeq peptide;Acc:NP_505676]
T13F3.9	Protein T13F3.9  [Source:RefSeq peptide;Acc:NP_001041167]
Y19D10A.5	Protein C01B4.8  [Source:RefSeq peptide;Acc:NP_503682]
C17B7.3	Protein C17B7.3  [Source:RefSeq peptide;Acc:NP_503928]
F08E10.7	Protein SCL-24  [Source:RefSeq peptide;Acc:NP_507429]
F10D2.11	Protein UGT-41  [Source:RefSeq peptide;Acc:NP_504818]
W02G9.5	Protein W02G9.5  [Source:RefSeq peptide;Acc:NP_503725]
F35F10.1	Protein F35F10.1  [Source:RefSeq peptide;Acc:NP_503918]
F09G2.6	Protein UGT-36  [Source:RefSeq peptide;Acc:NP_504820]
K07C6.7	Protein SRX-64  [Source:RefSeq peptide;Acc:NP_504089]
Y43F8B.29	Protein Y43F8B.29  [Source:UniProtKB/TrEMBL;Acc:I2HAI3]
T06E4.14	Protein T06E4.14  [Source:RefSeq peptide;Acc:NP_001123005]
C01B4.10	Protein STR-76  [Source:UniProtKB/TrEMBL;Acc:G5EEU9]
ZC196.9	Protein ZC196.9, isoform b  [Source:RefSeq peptide;Acc:NP_001256105]
R07B5.7	Protein SRU-8  [Source:RefSeq peptide;Acc:NP_505541]
C51F7.2	Protein SRG-45  [Source:RefSeq peptide;Acc:NP_506086]
F08H9.5	Protein CLEC-227  [Source:RefSeq peptide;Acc:NP_506588]
Y97E10B.10	Protein SRT-53  [Source:RefSeq peptide;Acc:NP_505042]
C03G6.11	Protein SRH-231  [Source:RefSeq peptide;Acc:NP_504875]
C17B7.11	Protein FBXA-65  [Source:RefSeq peptide;Acc:NP_503929]
F46B3.23	Protein F46B3.23  [Source:RefSeq peptide;Acc:NP_001256932]
CD4.7	Protein ZHIT-1, isoform b  [Source:RefSeq peptide;Acc:NP_001122894]
F20G2.3	Protein F20G2.3, isoform a  [Source:RefSeq peptide;Acc:NP_506408]
C02G6.2	Protein C02G6.2  [Source:RefSeq peptide;Acc:NP_504531]
F38H12.3	Protein NHR-181  [Source:RefSeq peptide;Acc:NP_504139]
T22G5.1	Protein T22G5.1  [Source:RefSeq peptide;Acc:NP_506439]
T02B11.6	Protein T02B11.6  [Source:RefSeq peptide;Acc:NP_503350]
B0240.2	Protein SPE-42  [Source:RefSeq peptide;Acc:NP_872213]
T03E6.8	Protein T03E6.8  [Source:RefSeq peptide;Acc:NP_507200]
T01C3.11	Protein T01C3.11, isoform a  [Source:RefSeq peptide;Acc:NP_001256636]
K06C4.13	Protein HIS-49  [Source:RefSeq peptide;Acc:NP_505276]
K11G9.1	Protein K11G9.1  [Source:RefSeq peptide;Acc:NP_504693]
F14D7.11	Protein F14D7.11  [Source:RefSeq peptide;Acc:NP_001023796]
F22E12.2	Protein CHW-1  [Source:RefSeq peptide;Acc:NP_505686]
K08D9.4	Protein K08D9.4  [Source:RefSeq peptide;Acc:NP_503881]
C18C4.3	Putative UDP-glucuronosyltransferase ugt-48  [Source:UniProtKB/Swiss-Prot;Acc:Q18081]
Y22F5A.5	Protein LYS-2  [Source:RefSeq peptide;Acc:NP_505643]
T04C12.7	Protein T04C12.7  [Source:RefSeq peptide;Acc:NP_001024101]
