ensembl_gene_id	description
ENSMUSG00000052681	RAS related protein 1b [Source:MGI Symbol;Acc:MGI:894315]
ENSMUSG00000089949	predicted gene 16137 [Source:MGI Symbol;Acc:MGI:3802136]
ENSMUSG00000021047	neuro-oncological ventral antigen 1 [Source:MGI Symbol;Acc:MGI:104297]
ENSMUSG00000008090	fibroblast growth factor receptor-like 1 [Source:MGI Symbol;Acc:MGI:2150920]
ENSMUSG00000089811	predicted gene 16138 [Source:MGI Symbol;Acc:MGI:3801879]
ENSMUSG00000026784	prenyl (solanesyl) diphosphate synthase, subunit 1 [Source:MGI Symbol;Acc:MGI:1889278]
ENSMUSG00000071862	leucine rich repeat transmembrane neuronal 2 [Source:MGI Symbol;Acc:MGI:2389174]
ENSMUSG00000031386	host cell factor C1 [Source:MGI Symbol;Acc:MGI:105942]
ENSMUSG00000073914	olfactory receptor 677 [Source:MGI Symbol;Acc:MGI:3030511]
ENSMUSG00000086992	predicted gene 15941 [Source:MGI Symbol;Acc:MGI:3802081]
ENSMUSG00000039308	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 [Source:MGI Symbol;Acc:MGI:97040]
ENSMUSG00000020857	NME/NM23 nucleoside diphosphate kinase 2 [Source:MGI Symbol;Acc:MGI:97356]
ENSMUSG00000041530	argonaute RISC catalytic subunit 1 [Source:MGI Symbol;Acc:MGI:2446630]
ENSMUSG00000073913	olfactory receptor 678 [Source:MGI Symbol;Acc:MGI:3030512]
ENSMUSG00000053877	Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036]
ENSMUSG00000025351	CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]
ENSMUSG00000041020	MAP7 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917474]
ENSMUSG00000091277	predicted gene 1818 [Source:MGI Symbol;Acc:MGI:3037676]
ENSMUSG00000024357	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1932040]
ENSMUSG00000096029	olfactory receptor 679 [Source:MGI Symbol;Acc:MGI:3030513]
ENSMUSG00000038023	ATPase, H+ transporting, lysosomal V0 subunit A2 [Source:MGI Symbol;Acc:MGI:104855]
ENSMUSG00000030792	dickkopf-like 1 [Source:MGI Symbol;Acc:MGI:1354963]
ENSMUSG00000074656	eukaryotic translation initiation factor 2, subunit 2 (beta) [Source:MGI Symbol;Acc:MGI:1914454]
ENSMUSG00000024238	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]
ENSMUSG00000095248	olfactory receptor 681 [Source:MGI Symbol;Acc:MGI:3030515]
ENSMUSG00000082062	ferritin light chain 2 [Source:MGI Symbol;Acc:MGI:95590]
ENSMUSG00000073802	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) [Source:MGI Symbol;Acc:MGI:104737]
ENSMUSG00000020950	forkhead box G1 [Source:MGI Symbol;Acc:MGI:1347464]
ENSMUSG00000059768	olfactory receptor 682, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030516]
ENSMUSG00000084316	predicted gene 8668 [Source:MGI Symbol;Acc:MGI:3648751]
ENSMUSG00000084382	predicted gene 3267 [Source:MGI Symbol;Acc:MGI:3781446]
ENSMUSG00000044120	olfactory receptor 683 [Source:MGI Symbol;Acc:MGI:3030517]
ENSMUSG00000086125	predicted gene 15942 [Source:MGI Symbol;Acc:MGI:3802083]
ENSMUSG00000050668	G patch domain containing 11 [Source:MGI Symbol;Acc:MGI:1858435]
ENSMUSG00000086313	predicted gene 15940 [Source:MGI Symbol;Acc:MGI:3802082]
ENSMUSG00000050558	prokineticin receptor 2 [Source:MGI Symbol;Acc:MGI:2181363]
ENSMUSG00000047225	olfactory receptor 684 [Source:MGI Symbol;Acc:MGI:3030518]
ENSMUSG00000097679	ribosomal protein S19, pseudogene 5 [Source:MGI Symbol;Acc:MGI:3646817]
ENSMUSG00000085442	predicted pseudogene 3362 [Source:MGI Symbol;Acc:MGI:3781540]
ENSMUSG00000047794	olfactory receptor 685 [Source:MGI Symbol;Acc:MGI:3030519]
ENSMUSG00000034617	5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:MGI Symbol;Acc:MGI:1891037]
ENSMUSG00000098021	
ENSMUSG00000048574	predicted gene 5593 [Source:MGI Symbol;Acc:MGI:3648694]
ENSMUSG00000039176	polymerase (DNA directed), gamma [Source:MGI Symbol;Acc:MGI:1196389]
ENSMUSG00000074569	glucosaminyl (N-acetyl) transferase family member 7 [Source:MGI Symbol;Acc:MGI:3606143]
ENSMUSG00000048425	olfactory receptor 686 [Source:MGI Symbol;Acc:MGI:3030520]
ENSMUSG00000089922	RIKEN cDNA 3110039M20 gene [Source:MGI Symbol;Acc:MGI:1914543]
ENSMUSG00000090663	Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036]
ENSMUSG00000035726	suppressor of Ty 16 [Source:MGI Symbol;Acc:MGI:1890948]
ENSMUSG00000073908	olfactory receptor 687 [Source:MGI Symbol;Acc:MGI:3030521]
ENSMUSG00000026240	COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana) [Source:MGI Symbol;Acc:MGI:1349388]
ENSMUSG00000024552	solute carrier family 14 (urea transporter), member 2 [Source:MGI Symbol;Acc:MGI:1351653]
ENSMUSG00000092257	predicted gene 2308 [Source:MGI Symbol;Acc:MGI:3780479]
ENSMUSG00000003437	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923988]
ENSMUSG00000098176	coiled-coil domain containing 121-like isoform 2  [Source:RefSeq peptide;Acc:NP_001156990]
ENSMUSG00000022832	ropporin, rhophilin associated protein 1 [Source:MGI Symbol;Acc:MGI:1923628]
ENSMUSG00000073909	olfactory receptor 688 [Source:MGI Symbol;Acc:MGI:3030522]
ENSMUSG00000026509	calpain 2 [Source:MGI Symbol;Acc:MGI:88264]
ENSMUSG00000023067	cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556]
ENSMUSG00000092370	vomeronasal 2, receptor, pseudogene 58 [Source:MGI Symbol;Acc:MGI:3757988]
ENSMUSG00000073907	olfactory receptor 689 [Source:MGI Symbol;Acc:MGI:3030523]
ENSMUSG00000092411	predicted gene 5594 [Source:MGI Symbol;Acc:MGI:3648693]
ENSMUSG00000092382	vomeronasal 2, receptor, pseudogene 59 [Source:MGI Symbol;Acc:MGI:3757989]
ENSMUSG00000027505	family with sequence similarity 209 [Source:MGI Symbol;Acc:MGI:1923676]
ENSMUSG00000070621	vomeronasal 2, receptor, pseudogene 60 [Source:MGI Symbol;Acc:MGI:3757993]
ENSMUSG00000050266	olfactory receptor 690 [Source:MGI Symbol;Acc:MGI:3030524]
ENSMUSG00000092301	predicted gene 6887 [Source:MGI Symbol;Acc:MGI:3649086]
ENSMUSG00000087139	predicted gene 11683 [Source:MGI Symbol;Acc:MGI:3651846]
ENSMUSG00000087393	RIKEN cDNA 1700023C21 gene [Source:MGI Symbol;Acc:MGI:1920507]
ENSMUSG00000043948	olfactory receptor 691 [Source:MGI Symbol;Acc:MGI:3030525]
ENSMUSG00000044308	ubiquitin protein ligase E3 component n-recognin 3 [Source:MGI Symbol;Acc:MGI:1861100]
ENSMUSG00000061988	ribosomal protein L10A, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3646227]
ENSMUSG00000055385	ring finger protein 212 [Source:MGI Symbol;Acc:MGI:3645767]
ENSMUSG00000092505	predicted gene, 19246 [Source:MGI Symbol;Acc:MGI:5011431]
ENSMUSG00000021148	predicted gene 9745 [Source:MGI Symbol;Acc:MGI:3704398]
ENSMUSG00000092262	predicted gene 20434 [Source:MGI Symbol;Acc:MGI:5141899]
ENSMUSG00000030815	phosphorylase kinase, gamma 2 (testis) [Source:MGI Symbol;Acc:MGI:1916211]
ENSMUSG00000043753	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]
ENSMUSG00000026602	nephrosis 2 homolog, podocin (human) [Source:MGI Symbol;Acc:MGI:2157018]
ENSMUSG00000085629	predicted gene 11697 [Source:MGI Symbol;Acc:MGI:3650098]
ENSMUSG00000073906	olfactory receptor 692 [Source:MGI Symbol;Acc:MGI:3030526]
ENSMUSG00000092554	predicted gene, 18128 [Source:MGI Symbol;Acc:MGI:5010313]
ENSMUSG00000024079	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]
ENSMUSG00000063704	mitogen-activated protein kinase 15 [Source:MGI Symbol;Acc:MGI:2652894]
ENSMUSG00000092238	predicted gene 6004 [Source:MGI Symbol;Acc:MGI:3644564]
ENSMUSG00000004821	transmembrane emp24 protein transport domain containing [Source:MGI Symbol;Acc:MGI:1914616]
ENSMUSG00000033520	isopentenyl-diphosphate delta isomerase 2 [Source:MGI Symbol;Acc:MGI:2444315]
ENSMUSG00000027840	wingless related MMTV integration site 2b [Source:MGI Symbol;Acc:MGI:1261834]
ENSMUSG00000039704	LMBR1 domain containing 2 [Source:MGI Symbol;Acc:MGI:2444173]
ENSMUSG00000049908	gap junction protein, alpha 8 [Source:MGI Symbol;Acc:MGI:99953]
ENSMUSG00000064263	predicted gene 1631 [Source:MGI Symbol;Acc:MGI:2686477]
ENSMUSG00000066037	heterogeneous nuclear ribonucleoprotein R [Source:MGI Symbol;Acc:MGI:1891692]
ENSMUSG00000085562	RIKEN cDNA 2610028E06 gene [Source:MGI Symbol;Acc:MGI:1919645]
ENSMUSG00000062181	carboxylesterase 3B [Source:MGI Symbol;Acc:MGI:3644960]
ENSMUSG00000092191	predicted gene 7211 [Source:MGI Symbol;Acc:MGI:3648273]
ENSMUSG00000085985	predicted gene 11682 [Source:MGI Symbol;Acc:MGI:3651410]
ENSMUSG00000074968	anoctamin 3 [Source:MGI Symbol;Acc:MGI:3613666]
ENSMUSG00000032307	ubiquitin-conjugating enzyme E2Q (putative) 2 [Source:MGI Symbol;Acc:MGI:2388672]
ENSMUSG00000022833	coiled-coil domain containing 14 [Source:MGI Symbol;Acc:MGI:2443448]
ENSMUSG00000080892	predicted gene 9266 [Source:MGI Symbol;Acc:MGI:3643305]
ENSMUSG00000037443	centrosomal protein 85 [Source:MGI Symbol;Acc:MGI:1917262]
ENSMUSG00000044609	predicted pseudogene 9294 [Source:MGI Symbol;Acc:MGI:3648888]
ENSMUSG00000041440	glycerol kinase 5 (putative) [Source:MGI Symbol;Acc:MGI:2443336]
ENSMUSG00000046311	zinc finger protein 62 [Source:MGI Symbol;Acc:MGI:99662]
ENSMUSG00000092459	predicted gene 2302 [Source:MGI Symbol;Acc:MGI:3780473]
ENSMUSG00000070606	predicted gene 10298 [Source:MGI Symbol;Acc:MGI:3642777]
ENSMUSG00000060491	RIKEN cDNA 4930522H14 gene [Source:MGI Symbol;Acc:MGI:1914896]
ENSMUSG00000087376	predicted gene 15517 [Source:MGI Symbol;Acc:MGI:3782964]
ENSMUSG00000021532	FAST kinase domains 3 [Source:MGI Symbol;Acc:MGI:1916827]
ENSMUSG00000021820	calcium/calmodulin-dependent protein kinase II gamma [Source:MGI Symbol;Acc:MGI:88259]
ENSMUSG00000064147	RAB44, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:3045302]
ENSMUSG00000021149	GTP binding protein 4 [Source:MGI Symbol;Acc:MGI:1916487]
ENSMUSG00000038900	ribosomal protein L12 [Source:MGI Symbol;Acc:MGI:98002]
ENSMUSG00000020888	dishevelled 2, dsh homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:106613]
ENSMUSG00000026241	natriuretic peptide type C [Source:MGI Symbol;Acc:MGI:97369]
ENSMUSG00000016308	ubiquitin-conjugating enzyme E2A [Source:MGI Symbol;Acc:MGI:102959]
ENSMUSG00000029165	ATP/GTP binding protein-like 5 [Source:MGI Symbol;Acc:MGI:2441745]
ENSMUSG00000025870	ADP-ribosylation factor-like 10 [Source:MGI Symbol;Acc:MGI:1930788]
ENSMUSG00000057123	gap junction protein, alpha 5 [Source:MGI Symbol;Acc:MGI:95716]
ENSMUSG00000028640	transcription factor AP-2, gamma [Source:MGI Symbol;Acc:MGI:106032]
ENSMUSG00000030291	mediator complex subunit 21 [Source:MGI Symbol;Acc:MGI:1347064]
ENSMUSG00000002985	apolipoprotein E [Source:MGI Symbol;Acc:MGI:88057]
ENSMUSG00000037007	zinc finger protein 113 [Source:MGI Symbol;Acc:MGI:1929116]
ENSMUSG00000030796	TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]
ENSMUSG00000096607	RIKEN cDNA 7530416G11 gene [Source:MGI Symbol;Acc:MGI:3036279]
ENSMUSG00000021256	vasohibin 1 [Source:MGI Symbol;Acc:MGI:2442543]
ENSMUSG00000031447	lysosomal-associated membrane protein 1 [Source:MGI Symbol;Acc:MGI:96745]
ENSMUSG00000026601	axonemal dynein light chain domain containing 1 [Source:MGI Symbol;Acc:MGI:1924602]
ENSMUSG00000028093	acid phosphatase 6, lysophosphatidic [Source:MGI Symbol;Acc:MGI:1931010]
ENSMUSG00000044465	family with sequence similarity 160, member A2 [Source:MGI Symbol;Acc:MGI:1921599]
ENSMUSG00000027111	integrin alpha 6 [Source:MGI Symbol;Acc:MGI:96605]
ENSMUSG00000021684	phosphodiesterase 8B [Source:MGI Symbol;Acc:MGI:2443999]
ENSMUSG00000070902	zinc finger protein 352 [Source:MGI Symbol;Acc:MGI:2387418]
ENSMUSG00000063548	predicted pseudogene 4825 [Source:MGI Symbol;Acc:MGI:3647768]
ENSMUSG00000024008	copine V [Source:MGI Symbol;Acc:MGI:2385908]
ENSMUSG00000031635	annexin A10 [Source:MGI Symbol;Acc:MGI:1347090]
ENSMUSG00000087695	predicted gene 16291 [Source:MGI Symbol;Acc:MGI:3826548]
ENSMUSG00000025869	NOP16 nucleolar protein [Source:MGI Symbol;Acc:MGI:107862]
ENSMUSG00000021890	ELL associated factor 1 [Source:MGI Symbol;Acc:MGI:1921677]
ENSMUSG00000022382	wingless-related MMTV integration site 7B [Source:MGI Symbol;Acc:MGI:98962]
ENSMUSG00000026939	transmembrane protein 141 [Source:MGI Symbol;Acc:MGI:1098773]
ENSMUSG00000057726	serine (or cysteine) peptidase inhibitor, clade B, member 9g [Source:MGI Symbol;Acc:MGI:1919260]
ENSMUSG00000044150	RIKEN cDNA A830080D01 gene [Source:MGI Symbol;Acc:MGI:2685992]
ENSMUSG00000056332	predicted gene 16294 [Source:MGI Symbol;Acc:MGI:3645121]
ENSMUSG00000062127	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]
ENSMUSG00000019467	Rho guanine nucleotide exchange factor (GEF) 25 [Source:MGI Symbol;Acc:MGI:1277173]
ENSMUSG00000048559	RIKEN cDNA 4930555K19 gene [Source:MGI Symbol;Acc:MGI:1922612]
ENSMUSG00000062742	predicted pseudogene 5239 [Source:MGI Symbol;Acc:MGI:3648788]
ENSMUSG00000022836	myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]
ENSMUSG00000098002	
ENSMUSG00000057176	predicted gene 166 [Source:MGI Symbol;Acc:MGI:2685012]
ENSMUSG00000060530	RIKEN cDNA A930017M01 gene [Source:MGI Symbol;Acc:MGI:2685151]
ENSMUSG00000058463	predicted pseudogene 5471 [Source:MGI Symbol;Acc:MGI:3648310]
ENSMUSG00000096157	predicted gene 5472 [Source:MGI Symbol;Acc:MGI:3648309]
ENSMUSG00000038599	calpain 8 [Source:MGI Symbol;Acc:MGI:2181366]
ENSMUSG00000089828	predicted gene 16300 [Source:MGI Symbol;Acc:MGI:3826587]
ENSMUSG00000001630	serine/threonine kinase 38 like [Source:MGI Symbol;Acc:MGI:1922250]
ENSMUSG00000097938	
ENSMUSG00000003316	golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]
ENSMUSG00000094500	small integral membrane protein 18 [Source:MGI Symbol;Acc:MGI:1919882]
ENSMUSG00000037236	matrin 3 [Source:MGI Symbol;Acc:MGI:1298379]
ENSMUSG00000045946	predicted gene 9804 [Source:MGI Symbol;Acc:MGI:3704387]
ENSMUSG00000050978	predicted gene 5215 [Source:MGI Symbol;Acc:MGI:3644834]
ENSMUSG00000098237	
ENSMUSG00000038045	sulfotransferase family, cytosolic, 6B, member 1 [Source:MGI Symbol;Acc:MGI:1920921]
ENSMUSG00000086541	HAS2 antisense RNA (non-protein coding) [Source:MGI Symbol;Acc:MGI:3643465]
ENSMUSG00000046761	family with sequence similarity 83, member H [Source:MGI Symbol;Acc:MGI:2145900]
ENSMUSG00000002688	protein kinase D1 [Source:MGI Symbol;Acc:MGI:99879]
ENSMUSG00000057606	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase [Source:MGI Symbol;Acc:MGI:1338761]
ENSMUSG00000053333	DIS3 mitotic control homolog (S. cerevisiae)-like 2 [Source:MGI Symbol;Acc:MGI:2442555]
ENSMUSG00000087560	predicted gene 15396 [Source:MGI Symbol;Acc:MGI:3705202]
ENSMUSG00000029993	NFU1 iron-sulfur cluster scaffold homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913290]
ENSMUSG00000028692	aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:MGI Symbol;Acc:MGI:1929955]
ENSMUSG00000030816	ring finger protein 40 [Source:MGI Symbol;Acc:MGI:2142048]
ENSMUSG00000071392	epithelial cell transforming sequence 2 oncogene-like [Source:MGI Symbol;Acc:MGI:3641723]
ENSMUSG00000041544	patched domain containing 2 [Source:MGI Symbol;Acc:MGI:2444403]
ENSMUSG00000087138	predicted gene 15545 [Source:MGI Symbol;Acc:MGI:3782994]
ENSMUSG00000090002	predicted gene 16006 [Source:MGI Symbol;Acc:MGI:3801853]
ENSMUSG00000022383	peroxisome proliferator activated receptor alpha [Source:MGI Symbol;Acc:MGI:104740]
ENSMUSG00000029186	phosphatidylinositol 4-kinase type 2 beta [Source:MGI Symbol;Acc:MGI:1914323]
ENSMUSG00000090961	vomeronasal 2, receptor 8 [Source:MGI Symbol;Acc:MGI:3642986]
ENSMUSG00000091228	predicted gene 20390 [Source:MGI Symbol;Acc:MGI:5141855]
ENSMUSG00000047807	RIKEN cDNA 9330154K18 gene [Source:MGI Symbol;Acc:MGI:2442806]
ENSMUSG00000098018	
ENSMUSG00000046721	ribosomal protein L14, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3710579]
ENSMUSG00000086801	predicted gene 15943 [Source:MGI Symbol;Acc:MGI:3802102]
ENSMUSG00000078193	predicted gene 2000 [Source:MGI Symbol;Acc:MGI:3780170]
ENSMUSG00000037601	NME/NM23 nucleoside diphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:97355]
ENSMUSG00000049661	metastasis associated gene 2 [Source:MGI Symbol;Acc:MGI:1860766]
ENSMUSG00000043441	G protein-coupled receptor 149 [Source:MGI Symbol;Acc:MGI:2443628]
ENSMUSG00000091510	metastasis associated gene 2 [Source:MGI Symbol;Acc:MGI:1860766]
ENSMUSG00000047696	coiled-coil domain containing 144B [Source:MGI Symbol;Acc:MGI:2681852]
ENSMUSG00000091624	vomeronasal 2, receptor 9 [Source:MGI Symbol;Acc:MGI:3643093]
ENSMUSG00000026600	sterol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:104665]
ENSMUSG00000062691	RIKEN cDNA 1110001A16 gene [Source:MGI Symbol;Acc:MGI:1915804]
ENSMUSG00000085698	predicted gene 16022 [Source:MGI Symbol;Acc:MGI:3802053]
ENSMUSG00000073664	neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]
ENSMUSG00000083629	predicted gene 11262 [Source:MGI Symbol;Acc:MGI:3650238]
ENSMUSG00000078451	peptidylprolyl isomerase (cyclophilin)-like 6 [Source:MGI Symbol;Acc:MGI:1920325]
ENSMUSG00000094646	predicted gene 10417 [Source:MGI Symbol;Acc:MGI:3642677]
ENSMUSG00000082697	predicted gene 12913 [Source:MGI Symbol;Acc:MGI:3650682]
ENSMUSG00000083496	predicted gene 11263 [Source:MGI Symbol;Acc:MGI:3651899]
ENSMUSG00000020346	mannoside acetylglucosaminyltransferase 1 [Source:MGI Symbol;Acc:MGI:96973]
ENSMUSG00000084248	predicted gene 11409 [Source:MGI Symbol;Acc:MGI:3652024]
ENSMUSG00000082179	predicted gene 11407 [Source:MGI Symbol;Acc:MGI:3651131]
ENSMUSG00000083076	predicted gene 11408 [Source:MGI Symbol;Acc:MGI:3651130]
ENSMUSG00000067010	vomeronasal 2, receptor 10 [Source:MGI Symbol;Acc:MGI:1316730]
ENSMUSG00000085214	RIKEN cDNA 0610005C13 gene [Source:MGI Symbol;Acc:MGI:1918911]
ENSMUSG00000083219	predicted gene 11410 [Source:MGI Symbol;Acc:MGI:3652015]
ENSMUSG00000024885	aldehyde dehydrogenase 3 family, member B1 [Source:MGI Symbol;Acc:MGI:1914939]
ENSMUSG00000082555	predicted gene 11406 [Source:MGI Symbol;Acc:MGI:3651132]
ENSMUSG00000083578	predicted gene 11247 [Source:MGI Symbol;Acc:MGI:3651885]
ENSMUSG00000037058	polyadenylate-binding protein-interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915119]
ENSMUSG00000081391	predicted gene 11765 [Source:MGI Symbol;Acc:MGI:3651002]
ENSMUSG00000083385	predicted gene 11411 [Source:MGI Symbol;Acc:MGI:3650904]
ENSMUSG00000024081	CCAAT/enhancer binding protein zeta [Source:MGI Symbol;Acc:MGI:109386]
ENSMUSG00000090667	predicted gene 765 [Source:MGI Symbol;Acc:MGI:2685611]
ENSMUSG00000087540	predicted gene 11412 [Source:MGI Symbol;Acc:MGI:3650905]
ENSMUSG00000035293	G2/M-phase specific E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2444298]
ENSMUSG00000028551	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) [Source:MGI Symbol;Acc:MGI:105388]
ENSMUSG00000059554	coiled-coil domain containing 28A [Source:MGI Symbol;Acc:MGI:2443508]
ENSMUSG00000091450	vomeronasal 2, receptor 11 [Source:MGI Symbol;Acc:MGI:3643806]
ENSMUSG00000090327	predicted gene 17111 [Source:MGI Symbol;Acc:MGI:4937938]
ENSMUSG00000040797	IQ motif and Sec7 domain 3 [Source:MGI Symbol;Acc:MGI:2677208]
ENSMUSG00000002103	acid phosphatase 2, lysosomal [Source:MGI Symbol;Acc:MGI:87882]
ENSMUSG00000024007	peptidylprolyl isomerase (cyclophilin)-like 1 [Source:MGI Symbol;Acc:MGI:1916066]
ENSMUSG00000091498	mitochondrial pyruvate carrier 1, pseudogene [Source:MGI Symbol;Acc:MGI:3781628]
ENSMUSG00000045639	zinc finger protein 629 [Source:MGI Symbol;Acc:MGI:2444524]
ENSMUSG00000096942	ribosomal protein S19, pseudogene 6 [Source:MGI Symbol;Acc:MGI:5011818]
ENSMUSG00000090193	predicted gene 15995 [Source:MGI Symbol;Acc:MGI:3802108]
ENSMUSG00000019494	COP9 (constitutive photomorphogenic) homolog, subunit 6 (Arabidopsis thaliana) [Source:MGI Symbol;Acc:MGI:1349439]
ENSMUSG00000051788	RIKEN cDNA 4930564D02 gene [Source:MGI Symbol;Acc:MGI:1922519]
ENSMUSG00000090026	predicted gene 15996 [Source:MGI Symbol;Acc:MGI:3802107]
ENSMUSG00000044149	NF-kappaB repressing factor [Source:MGI Symbol;Acc:MGI:1924536]
ENSMUSG00000087582	immunoglobulin heavy variable 13-2 [Source:MGI Symbol;Acc:MGI:3705861]
ENSMUSG00000008999	bone morphogenetic protein 7 [Source:MGI Symbol;Acc:MGI:103302]
ENSMUSG00000028175	DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381]
ENSMUSG00000093765	predicted gene 20658 [Source:MGI Symbol;Acc:MGI:5313105]
ENSMUSG00000026596	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) [Source:MGI Symbol;Acc:MGI:87860]
ENSMUSG00000043429	RIKEN cDNA 4922505E12 gene [Source:MGI Symbol;Acc:MGI:3618292]
ENSMUSG00000042541	split hand/foot malformation (ectrodactyly) type 1 [Source:MGI Symbol;Acc:MGI:109238]
ENSMUSG00000093544	predicted gene 20613 [Source:MGI Symbol;Acc:MGI:5313060]
ENSMUSG00000033080	visual system homeobox 1 homolog (zebrafish) [Source:MGI Symbol;Acc:MGI:1890816]
ENSMUSG00000041225	Rho GTPase activating protein 12 [Source:MGI Symbol;Acc:MGI:1922665]
ENSMUSG00000093677	predicted gene 20712 [Source:MGI Symbol;Acc:MGI:5313159]
ENSMUSG00000022568	scribbled homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:2145950]
ENSMUSG00000030243	RecQ protein-like [Source:MGI Symbol;Acc:MGI:103021]
ENSMUSG00000040896	potassium voltage-gated channel, Shal-related family, member 3 [Source:MGI Symbol;Acc:MGI:1928743]
ENSMUSG00000038576	sushi domain containing 4 [Source:MGI Symbol;Acc:MGI:2138351]
ENSMUSG00000025922	predicted gene 5045 [Source:MGI Symbol;Acc:MGI:3647181]
ENSMUSG00000093849	predicted gene 7083 [Source:MGI Symbol;Acc:MGI:3647452]
ENSMUSG00000030814	B cell CLL/lymphoma 7C [Source:MGI Symbol;Acc:MGI:1332237]
ENSMUSG00000071750	predicted gene 7713 [Source:MGI Symbol;Acc:MGI:3644622]
